customer_unique_id,product_id,score
037ebbb3507dc1717f22ee973771c9d8,90b58782fdd04cb829667fcc41fb65f5,2.7767
037ebbb3507dc1717f22ee973771c9d8,308e4e21ae228a10f6370a243ae59995,2.6841
037ebbb3507dc1717f22ee973771c9d8,61937887eb6ee0b405a5759756426486,2.5819
037ebbb3507dc1717f22ee973771c9d8,f110a8fd4a8052d5717ce2adc2bb71d0,2.5449
037ebbb3507dc1717f22ee973771c9d8,ebc714d9f070a89f4d411982ea9670fb,2.3848
037ebbb3507dc1717f22ee973771c9d8,05805f52cdeb93d7684f871e599f0078,2.3681
037ebbb3507dc1717f22ee973771c9d8,ad1280b6c5b1af7cfd97372249be66c9,2.3362
03bd7c8563706d3a512250498f0706c0,ee918a5c4e95f273708c2582a5314325,4.0592
03bd7c8563706d3a512250498f0706c0,6e2a68aa94eb2a3b5b3499bf2314d544,4.0004
03bd7c8563706d3a512250498f0706c0,cc7e60cc41c667212b37102362120438,3.6477
03bd7c8563706d3a512250498f0706c0,55aefe286a63b5e07f42a63c10371020,3.5673
03bd7c8563706d3a512250498f0706c0,05431e0dd637e910dd67d7ad823e8437,3.5398
03bd7c8563706d3a512250498f0706c0,0b00b16606aeb46da3543bbabff4d6b3,3.2375
03bd7c8563706d3a512250498f0706c0,4606f0b0bceceb75e7a887e6b57cae3e,3.0484
03bd7c8563706d3a512250498f0706c0,c2a9f8aeb7a51580fccc2d1c4f8bceaf,3.0315
03bd7c8563706d3a512250498f0706c0,57c9362442482cd2451f2eabf468e532,2.92
03bd7c8563706d3a512250498f0706c0,0a56efd5f050d3f861a04c6f005d1128,2.9059
041caba6a63ace5818387698ea85cdb2,57c9362442482cd2451f2eabf468e532,3.0593
041caba6a63ace5818387698ea85cdb2,61a4100ccd6d9c4c808a1fd954ddb8ad,2.8103
041caba6a63ace5818387698ea85cdb2,0b00b16606aeb46da3543bbabff4d6b3,2.7332
041caba6a63ace5818387698ea85cdb2,61937887eb6ee0b405a5759756426486,2.7118
041caba6a63ace5818387698ea85cdb2,ee918a5c4e95f273708c2582a5314325,2.6842
041caba6a63ace5818387698ea85cdb2,00faa46f36261af8bbf3a4d37fa4841b,2.498
041caba6a63ace5818387698ea85cdb2,3bb3e5caf47c7e92ed97227247e942a8,2.4683
041caba6a63ace5818387698ea85cdb2,2e511b5741ab14e7f5294df6f1310b03,2.376
041caba6a63ace5818387698ea85cdb2,958cd4fc82ce0223c757f47bc9d67e23,2.3201
041caba6a63ace5818387698ea85cdb2,d35d1fa56f3c5a2777f5542a84a085dd,2.207
04821927835e6a040f8a83ba4d54d998,c2a9f8aeb7a51580fccc2d1c4f8bceaf,3.3103
04821927835e6a040f8a83ba4d54d998,cc7e60cc41c667212b37102362120438,3.0316
04821927835e6a040f8a83ba4d54d998,05431e0dd637e910dd67d7ad823e8437,2.9811
04821927835e6a040f8a83ba4d54d998,4606f0b0bceceb75e7a887e6b57cae3e,2.5862
04821927835e6a040f8a83ba4d54d998,6e2a68aa94eb2a3b5b3499bf2314d544,2.4793
04821927835e6a040f8a83ba4d54d998,730d34d191892dd7c4fb157daade465e,2.3515
04821927835e6a040f8a83ba4d54d998,3ed43e8f95f9801cd8099b6f73e07335,2.2865
04821927835e6a040f8a83ba4d54d998,596dd8bfc1289b4336ef857ffb960d47,2.2865
04821927835e6a040f8a83ba4d54d998,30d1842be9c62546d3fb853119602ac2,2.2673
04821927835e6a040f8a83ba4d54d998,a14aea6067b93158e956612c50b74cfa,2.2279
04bf51c8d8b123571c86805d49edd9b1,fe59a1e006df3ac42bf0ceb876d70969,2.9919
04bf51c8d8b123571c86805d49edd9b1,730d34d191892dd7c4fb157daade465e,2.822
04bf51c8d8b123571c86805d49edd9b1,6e741443e7a0707cb99e552dc844439a,2.8044
04bf51c8d8b123571c86805d49edd9b1,65f037a133d9ffc71164a5d69dee187e,2.7762
04bf51c8d8b123571c86805d49edd9b1,30d1842be9c62546d3fb853119602ac2,2.7209
04bf51c8d8b123571c86805d49edd9b1,c2a9f8aeb7a51580fccc2d1c4f8bceaf,2.5297
04bf51c8d8b123571c86805d49edd9b1,cc7e60cc41c667212b37102362120438,2.5145
04bf51c8d8b123571c86805d49edd9b1,ebc714d9f070a89f4d411982ea9670fb,2.2549
04bf51c8d8b123571c86805d49edd9b1,b8c2cf7e813b0eb7ec62f7459217b22c,2.2071
04bf51c8d8b123571c86805d49edd9b1,98a4301b1aacd45984603af55b7a1de4,2.128
053ee39e5fff8053a860892cbd54d1ed,00faa46f36261af8bbf3a4d37fa4841b,3.2991
053ee39e5fff8053a860892cbd54d1ed,ee918a5c4e95f273708c2582a5314325,2.9472
053ee39e5fff8053a860892cbd54d1ed,61937887eb6ee0b405a5759756426486,2.8886
053ee39e5fff8053a860892cbd54d1ed,ebc714d9f070a89f4d411982ea9670fb,2.7889
053ee39e5fff8053a860892cbd54d1ed,f110a8fd4a8052d5717ce2adc2bb71d0,2.5813
053ee39e5fff8053a860892cbd54d1ed,b68cf84ede4fd1e14b1740de5b727d55,2.5671
053ee39e5fff8053a860892cbd54d1ed,61a4100ccd6d9c4c808a1fd954ddb8ad,2.1963
053ee39e5fff8053a860892cbd54d1ed,8bb27b1d96be90b36b8d0c7f30931d52,2.1829
053ee39e5fff8053a860892cbd54d1ed,d35d1fa56f3c5a2777f5542a84a085dd,2.0673
053ee39e5fff8053a860892cbd54d1ed,c71bf92cf123eb294304073fc1751bf3,2.0174
05a021f89882d0c4df802f3c18897a34,8bb27b1d96be90b36b8d0c7f30931d52,3.7058
05a021f89882d0c4df802f3c18897a34,a03e401d58a45187271718c5d7610422,3.4194
05a021f89882d0c4df802f3c18897a34,90b58782fdd04cb829667fcc41fb65f5,3.2129
05a021f89882d0c4df802f3c18897a34,308e4e21ae228a10f6370a243ae59995,3.1058
05a021f89882d0c4df802f3c18897a34,b68cf84ede4fd1e14b1740de5b727d55,3.0509
05a021f89882d0c4df802f3c18897a34,51f3e4065d72846204cb4f46d8d241cf,2.4972
05a021f89882d0c4df802f3c18897a34,cb03e4f0503f45854e87afe535e0681d,2.4648
05a021f89882d0c4df802f3c18897a34,0fd55f5dee013f990c929cd3ad6bfee0,2.4113
05a021f89882d0c4df802f3c18897a34,657247f6f60543b93e3cc708a8e6329c,2.1102
05a021f89882d0c4df802f3c18897a34,4638e41e1c53018897e12edbb2815807,2.0202
05cb25c0b98e8d6f839049d97adfecab,51f3e4065d72846204cb4f46d8d241cf,5.6196
05cb25c0b98e8d6f839049d97adfecab,65f037a133d9ffc71164a5d69dee187e,4.439
05cb25c0b98e8d6f839049d97adfecab,8bb27b1d96be90b36b8d0c7f30931d52,4.2094
05cb25c0b98e8d6f839049d97adfecab,a03e401d58a45187271718c5d7610422,3.8841
05cb25c0b98e8d6f839049d97adfecab,ebc714d9f070a89f4d411982ea9670fb,3.7706
05cb25c0b98e8d6f839049d97adfecab,b68cf84ede4fd1e14b1740de5b727d55,3.5309
05cb25c0b98e8d6f839049d97adfecab,b8c2cf7e813b0eb7ec62f7459217b22c,3.4488
05cb25c0b98e8d6f839049d97adfecab,61a4100ccd6d9c4c808a1fd954ddb8ad,3.3802
05cb25c0b98e8d6f839049d97adfecab,4638e41e1c53018897e12edbb2815807,2.9949
05cb25c0b98e8d6f839049d97adfecab,730d34d191892dd7c4fb157daade465e,2.8663
0621c2a5979d3e887ae519620cbe2926,2e511b5741ab14e7f5294df6f1310b03,4.1112
0621c2a5979d3e887ae519620cbe2926,8bb27b1d96be90b36b8d0c7f30931d52,3.943
0621c2a5979d3e887ae519620cbe2926,3ed43e8f95f9801cd8099b6f73e07335,3.8591
0621c2a5979d3e887ae519620cbe2926,596dd8bfc1289b4336ef857ffb960d47,3.8591
0621c2a5979d3e887ae519620cbe2926,a03e401d58a45187271718c5d7610422,3.6383
0621c2a5979d3e887ae519620cbe2926,70906e04da1eebf3d1b8791bd09ffe85,3.434
0621c2a5979d3e887ae519620cbe2926,61a4100ccd6d9c4c808a1fd954ddb8ad,3.3036
0621c2a5979d3e887ae519620cbe2926,451482edc91f59c001a5a3a0e4d594bf,3.2729
0621c2a5979d3e887ae519620cbe2926,cc7e60cc41c667212b37102362120438,3.2475
0621c2a5979d3e887ae519620cbe2926,51f3e4065d72846204cb4f46d8d241cf,3.2096
066ee6b9c6fc284260ff9a1274a82ca7,cc7e60cc41c667212b37102362120438,3.3028
066ee6b9c6fc284260ff9a1274a82ca7,6e2a68aa94eb2a3b5b3499bf2314d544,3.203
066ee6b9c6fc284260ff9a1274a82ca7,0b00b16606aeb46da3543bbabff4d6b3,2.8687
066ee6b9c6fc284260ff9a1274a82ca7,2e511b5741ab14e7f5294df6f1310b03,2.8658
066ee6b9c6fc284260ff9a1274a82ca7,57c9362442482cd2451f2eabf468e532,2.7089
066ee6b9c6fc284260ff9a1274a82ca7,3ed43e8f95f9801cd8099b6f73e07335,2.6873
066ee6b9c6fc284260ff9a1274a82ca7,596dd8bfc1289b4336ef857ffb960d47,2.6873
066ee6b9c6fc284260ff9a1274a82ca7,05431e0dd637e910dd67d7ad823e8437,2.6629
066ee6b9c6fc284260ff9a1274a82ca7,8bb27b1d96be90b36b8d0c7f30931d52,2.5407
066ee6b9c6fc284260ff9a1274a82ca7,b8c2cf7e813b0eb7ec62f7459217b22c,2.4389
073ce043974e19c4c37d281b7b7d72c1,8bb27b1d96be90b36b8d0c7f30931d52,4.1446
073ce043974e19c4c37d281b7b7d72c1,cc7e60cc41c667212b37102362120438,3.9777
073ce043974e19c4c37d281b7b7d72c1,a03e401d58a45187271718c5d7610422,3.8243
073ce043974e19c4c37d281b7b7d72c1,61a4100ccd6d9c4c808a1fd954ddb8ad,3.5002
073ce043974e19c4c37d281b7b7d72c1,b68cf84ede4fd1e14b1740de5b727d55,3.4832
073ce043974e19c4c37d281b7b7d72c1,3ed43e8f95f9801cd8099b6f73e07335,3.4382
073ce043974e19c4c37d281b7b7d72c1,596dd8bfc1289b4336ef857ffb960d47,3.4382
073ce043974e19c4c37d281b7b7d72c1,2e511b5741ab14e7f5294df6f1310b03,3.2839
073ce043974e19c4c37d281b7b7d72c1,0fd55f5dee013f990c929cd3ad6bfee0,3.2817
073ce043974e19c4c37d281b7b7d72c1,05431e0dd637e910dd67d7ad823e8437,3.2332
07547425c8f7a7086f529f2d3b80d21a,6e2a68aa94eb2a3b5b3499bf2314d544,3.4124
07547425c8f7a7086f529f2d3b80d21a,55aefe286a63b5e07f42a63c10371020,3.3996
07547425c8f7a7086f529f2d3b80d21a,cc7e60cc41c667212b37102362120438,3.3057
07547425c8f7a7086f529f2d3b80d21a,57c9362442482cd2451f2eabf468e532,2.8821
07547425c8f7a7086f529f2d3b80d21a,05431e0dd637e910dd67d7ad823e8437,2.849
07547425c8f7a7086f529f2d3b80d21a,61a4100ccd6d9c4c808a1fd954ddb8ad,2.8468
07547425c8f7a7086f529f2d3b80d21a,0fd55f5dee013f990c929cd3ad6bfee0,2.8031
07547425c8f7a7086f529f2d3b80d21a,00faa46f36261af8bbf3a4d37fa4841b,2.7754
07547425c8f7a7086f529f2d3b80d21a,b07499163c612b591ce1621452672e69,2.7551
07547425c8f7a7086f529f2d3b80d21a,fe31b2791161c24e921f90788d443e1c,2.7547
07b1b60bca2b6326fa2adb259ea4a55f,8bb27b1d96be90b36b8d0c7f30931d52,3.6906
07b1b60bca2b6326fa2adb259ea4a55f,a03e401d58a45187271718c5d7610422,3.4053
07b1b60bca2b6326fa2adb259ea4a55f,0fd55f5dee013f990c929cd3ad6bfee0,3.2671
07b1b60bca2b6326fa2adb259ea4a55f,ad1280b6c5b1af7cfd97372249be66c9,3.1652
07b1b60bca2b6326fa2adb259ea4a55f,90b58782fdd04cb829667fcc41fb65f5,3.1217
07b1b60bca2b6326fa2adb259ea4a55f,6cdd53843498f92890544667809f1595,3.1109
07b1b60bca2b6326fa2adb259ea4a55f,cc88837a83ef7b7ea2bf724434a53ef3,3.0685
07b1b60bca2b6326fa2adb259ea4a55f,308e4e21ae228a10f6370a243ae59995,3.0176
07b1b60bca2b6326fa2adb259ea4a55f,0de59eddc63167215c972b0d785ffa7b,2.734
07b1b60bca2b6326fa2adb259ea4a55f,4638e41e1c53018897e12edbb2815807,2.6412
083ca1aa470c280236380973a48f77c6,90b58782fdd04cb829667fcc41fb65f5,3.9587
083ca1aa470c280236380973a48f77c6,308e4e21ae228a10f6370a243ae59995,3.8267
083ca1aa470c280236380973a48f77c6,8bb27b1d96be90b36b8d0c7f30931d52,3.0474
083ca1aa470c280236380973a48f77c6,a03e401d58a45187271718c5d7610422,2.8119
083ca1aa470c280236380973a48f77c6,ad1280b6c5b1af7cfd97372249be66c9,2.6832
083ca1aa470c280236380973a48f77c6,b8c2cf7e813b0eb7ec62f7459217b22c,2.6041
083ca1aa470c280236380973a48f77c6,fe59a1e006df3ac42bf0ceb876d70969,2.5302
083ca1aa470c280236380973a48f77c6,86f2416d4670e4ea3ca5494d043d9f24,2.3882
083ca1aa470c280236380973a48f77c6,0fd55f5dee013f990c929cd3ad6bfee0,2.3766
083ca1aa470c280236380973a48f77c6,b68cf84ede4fd1e14b1740de5b727d55,2.3335
0880a12c3591cb1e3f6f23567adae7c1,ebc714d9f070a89f4d411982ea9670fb,2.9041
0880a12c3591cb1e3f6f23567adae7c1,8bb27b1d96be90b36b8d0c7f30931d52,2.7127
0880a12c3591cb1e3f6f23567adae7c1,a03e401d58a45187271718c5d7610422,2.5031
0880a12c3591cb1e3f6f23567adae7c1,51f3e4065d72846204cb4f46d8d241cf,2.355
0880a12c3591cb1e3f6f23567adae7c1,b68cf84ede4fd1e14b1740de5b727d55,2.3495
0880a12c3591cb1e3f6f23567adae7c1,61a4100ccd6d9c4c808a1fd954ddb8ad,2.3439
0880a12c3591cb1e3f6f23567adae7c1,4638e41e1c53018897e12edbb2815807,2.3388
0880a12c3591cb1e3f6f23567adae7c1,fe31b2791161c24e921f90788d443e1c,2.3385
0880a12c3591cb1e3f6f23567adae7c1,39342c8e5e512bb1757779a3821a450f,2.143
0880a12c3591cb1e3f6f23567adae7c1,55aefe286a63b5e07f42a63c10371020,2.1418
08a374bca4063116d5530a7b04ecaf3f,a14aea6067b93158e956612c50b74cfa,4.0843
08a374bca4063116d5530a7b04ecaf3f,98a4301b1aacd45984603af55b7a1de4,3.4414
08a374bca4063116d5530a7b04ecaf3f,fe59a1e006df3ac42bf0ceb876d70969,3.4395
08a374bca4063116d5530a7b04ecaf3f,ebc714d9f070a89f4d411982ea9670fb,3.2216
08a374bca4063116d5530a7b04ecaf3f,1dd284c37ca97cbb86c029c65fb9a494,2.9445
08a374bca4063116d5530a7b04ecaf3f,a06766fec51c96d4d0bce282906735eb,2.8987
08a374bca4063116d5530a7b04ecaf3f,f110a8fd4a8052d5717ce2adc2bb71d0,2.796
08a374bca4063116d5530a7b04ecaf3f,b68cf84ede4fd1e14b1740de5b727d55,2.6649
08a374bca4063116d5530a7b04ecaf3f,c2a9f8aeb7a51580fccc2d1c4f8bceaf,2.5245
08a374bca4063116d5530a7b04ecaf3f,d61d270aa0862b38a2eb6cb38c05f60d,2.5137
08e5b38d7948d37fbb2a59fc5e175ab1,00faa46f36261af8bbf3a4d37fa4841b,4.2052
08e5b38d7948d37fbb2a59fc5e175ab1,6d8096ca93caea3416a6b24bf411bc86,3.7916
08e5b38d7948d37fbb2a59fc5e175ab1,ee918a5c4e95f273708c2582a5314325,3.4605
08e5b38d7948d37fbb2a59fc5e175ab1,f110a8fd4a8052d5717ce2adc2bb71d0,3.3906
08e5b38d7948d37fbb2a59fc5e175ab1,ebc714d9f070a89f4d411982ea9670fb,3.2586
08e5b38d7948d37fbb2a59fc5e175ab1,ad1280b6c5b1af7cfd97372249be66c9,3.107
08e5b38d7948d37fbb2a59fc5e175ab1,0fd55f5dee013f990c929cd3ad6bfee0,3.0113
08e5b38d7948d37fbb2a59fc5e175ab1,90b58782fdd04cb829667fcc41fb65f5,2.9914
08e5b38d7948d37fbb2a59fc5e175ab1,308e4e21ae228a10f6370a243ae59995,2.8916
08e5b38d7948d37fbb2a59fc5e175ab1,4606f0b0bceceb75e7a887e6b57cae3e,2.8304
09baec50afccbb414f24bf8e0bc7c020,51f3e4065d72846204cb4f46d8d241cf,3.4389
09baec50afccbb414f24bf8e0bc7c020,ebc714d9f070a89f4d411982ea9670fb,2.6556
09baec50afccbb414f24bf8e0bc7c020,65f037a133d9ffc71164a5d69dee187e,2.5819
09baec50afccbb414f24bf8e0bc7c020,8bb27b1d96be90b36b8d0c7f30931d52,2.3041
09baec50afccbb414f24bf8e0bc7c020,a03e401d58a45187271718c5d7610422,2.126
09baec50afccbb414f24bf8e0bc7c020,b8c2cf7e813b0eb7ec62f7459217b22c,2.0216
09baec50afccbb414f24bf8e0bc7c020,61a4100ccd6d9c4c808a1fd954ddb8ad,1.9591
09baec50afccbb414f24bf8e0bc7c020,00faa46f36261af8bbf3a4d37fa4841b,1.8739
09baec50afccbb414f24bf8e0bc7c020,730d34d191892dd7c4fb157daade465e,1.8693
09baec50afccbb414f24bf8e0bc7c020,30d1842be9c62546d3fb853119602ac2,1.8024
09bc7afc3e8d8dccaffd0b16944a91fe,fe59a1e006df3ac42bf0ceb876d70969,3.8035
09bc7afc3e8d8dccaffd0b16944a91fe,3bb3e5caf47c7e92ed97227247e942a8,3.7118
09bc7afc3e8d8dccaffd0b16944a91fe,57c9362442482cd2451f2eabf468e532,3.6889
09bc7afc3e8d8dccaffd0b16944a91fe,12f749c76f15e9bf5743bebda92da24a,3.6124
09bc7afc3e8d8dccaffd0b16944a91fe,df306b9d83f3a792369ff3360475936a,3.5801
09bc7afc3e8d8dccaffd0b16944a91fe,eb53f94fdc60278efcef123bb275658a,3.5707
09bc7afc3e8d8dccaffd0b16944a91fe,90b58782fdd04cb829667fcc41fb65f5,3.5345
09bc7afc3e8d8dccaffd0b16944a91fe,61937887eb6ee0b405a5759756426486,3.5339
09bc7afc3e8d8dccaffd0b16944a91fe,65f037a133d9ffc71164a5d69dee187e,3.4564
09bc7afc3e8d8dccaffd0b16944a91fe,2e511b5741ab14e7f5294df6f1310b03,3.4211
0a609db8d244100909a15d65eadf8539,61a4100ccd6d9c4c808a1fd954ddb8ad,3.8368
0a609db8d244100909a15d65eadf8539,d35d1fa56f3c5a2777f5542a84a085dd,3.7424
0a609db8d244100909a15d65eadf8539,3bb3e5caf47c7e92ed97227247e942a8,3.6892
0a609db8d244100909a15d65eadf8539,81de659bfde3389fc8614bfba92e585a,3.5665
0a609db8d244100909a15d65eadf8539,dc404a1496a08f9f5540c8b5d4b92925,3.5435
0a609db8d244100909a15d65eadf8539,61937887eb6ee0b405a5759756426486,3.4693
0a609db8d244100909a15d65eadf8539,2e511b5741ab14e7f5294df6f1310b03,3.3812
0a609db8d244100909a15d65eadf8539,dbb67791e405873b259e4656bf971246,3.3374
0a609db8d244100909a15d65eadf8539,8370300e444c4394d3c3f878606a9601,3.2906
